"resid_0","resid_1","resid_2","resid_3","resid_4","resid_5","resid_6","resid_7","resid_8","resid_9","resid_10","resid_11","resid_12","resid_13","resid_14","resid_15","resid_16","resid_17","resid_18"
0.0290734880737316,-0.000317256405163647,0.00501558479218317,0.0191692968903483,0.0246177868154866,-0.00287622520233115,0.00582989746271961,0.00457717166023472,-0.00772760664676527,-0.00345864652360431,0.0103906203415971,0.000849046450796563,0.00785493109600136,0.0108841851377222,-1.85161160144256e-05,0.00596365808711035,0.0152403161305944,-0.00559435008412091,0.00696868416811189
-0.0139837378947001,0.0011349445602696,0.0104192624918002,-0.00593778178892764,0.0421146718327119,-0.00432249804096186,-0.00797671201564441,-0.00689396923761097,-0.00299160246427941,0.00423115922007873,-0.00796489887814047,0.00608880697007146,-0.00679991243537223,0.0138584465269587,0.0037490368318128,0.0115147484126202,0.00702380198769947,-0.00622921961620541,0.0124150040522845
-0.0134958553476293,0.00919652237624451,0.00692742682300068,-0.000763785742648783,-0.00824361692469228,-0.00328515903978122,-0.00427582275561993,-0.00459879226911848,0.00249268134702423,0.00192587405209564,-0.00410844508386146,-0.00448257290028132,-0.00709490260106974,0.00219234311839376,0.0020115843152106,-0.00196651510638678,-0.00844423126660172,0.00795195112383573,0.0107780760565133
0.00720696861413675,-0.00603431289334839,0.0120912233511199,-0.0030080004614804,0.00385903229249868,0.00360166147646331,-0.00164207671682254,-0.00319557892223275,0.00567967632513298,0.00191836584755402,-0.000935541528700415,0.000940383617221033,-0.00819552137142853,-0.00765630516526498,0.000137532643634318,0.00171032281193924,0.00748445274629903,0.00477530803216838,0.00904461061656745
0.00223233181576542,-0.00429270306279894,-0.00411915988301096,-0.00574671312284259,0.0180006209445095,0.00664794601761952,0.000977761148341497,-0.00294878627807672,0.000488759767820578,0.000337369217930557,0.0112231630535639,-0.00408750748749785,7.36211507067239e-05,-0.00452548356148955,0.00323044751316472,-0.0149251310993516,-0.00688330528184952,0.00047303866962473,0.00293328491151624
-0.00835060868313757,-0.000599088201383371,-0.0051725306995146,0.00203415505098104,-0.0217918244027715,0.010868012352349,0.00537308698503593,-0.00641529836317036,-0.00894429302232819,-0.0103502228655485,0.00419432632528352,0.0109341251286538,-0.00681242113535243,-0.0026686433346196,-0.0134986372298938,-0.00299213604713464,0.00176446074870577,-0.00812320635267351,-0.0018567834343637
-0.0132065764385409,-0.00308273637425138,-0.00513899676369412,-0.000394577416822494,-0.0114135283918602,0.00826694007415973,0.00567618023365535,0.00122579441577287,-0.003979079044481,0.000913059356429757,0.00191779587334241,0.00354393538491024,-0.00695675099920434,-0.00217787639692751,-0.0155034931226286,-0.0106397723162694,-0.00464574857754512,-0.0043580885414947,-0.000691536351353309
0.0268705969628303,-0.00176496444395025,-0.00198380636992221,0.000304740109269588,-0.0177083911253717,0.00517537840563835,-0.00569329965369985,-0.00411861727882738,0.00567532704788732,-0.00143759264312832,-0.000390497333293135,0.00165385013170355,-0.00263535577562845,-0.00330842007957497,0.00817741202652112,-0.00441221129991633,-0.00996396708053199,0.00129017483556962,-0.00344490786412774
-0.00151230218507798,-0.00425597703885515,-0.00864870483147995,0.000658227586141803,-0.00908864939983389,-0.00324836515099686,0.00131162679454452,-0.00489504183035165,4.02530015810999e-05,8.40420421740181e-05,-0.0101455713552555,-0.00847192461533283,-0.00683161562839813,-0.00595439474836902,0.000613154319340629,0.00104955607874451,-0.00733284230655822,-0.00993358216871098,0.00688344732643586
0.00606361474435974,0.00180680081104535,-0.00295961575926686,0.00865225015953316,-0.00828017873912495,-0.00695509979604149,-0.00504210086106771,-0.000710906569481166,0.00190675823374566,0.00691814357445647,-0.00671084980206885,-0.00217603460312323,0.026074162958351,0.000101040592805658,0.00793219842522168,0.002532134221793,-0.00215457632961173,0.0142690619388273,-0.0179535918448719
0.0158389865682537,-0.000267548245619617,-0.00110596481787967,-0.00919342351979284,-0.0107216060488916,-0.00941480192794832,0.00171045863934276,0.0100662143661751,-0.00280535827666944,1.89669412676734e-05,0.0030325732385753,-0.00246353949477347,-0.020625346815761,-0.0112169695595338,-0.00612546086085053,0.00350824944774372,-0.00884901393188031,-0.0153468061263509,-0.00710535043259985
-0.00748923296418548,0.00464173198841724,-0.00513413266108583,-0.00299723021068706,-0.00445756921476828,-0.00622426594454972,-0.00023566229292185,-0.00883571293277914,0.00488323954030699,-0.0179419793447982,-0.00792531364612052,-0.00233517660472718,-0.00714578927375904,-0.00788875230435128,-0.00715123694757027,-0.00257194739164057,0.00831596535694466,0.00549569186820034,-0.00370992566506564
-0.00408216971687098,-0.00747091768996977,0.00426003411546768,0.00660823844108484,-0.00344533585154985,0.00287784239609641,-0.00342231775380201,0.00498006239865565,0.00786427594958977,-0.00142711600081048,-0.00262605842853689,-0.00404590327721625,-0.00707040038904066,0.00726059630466493,0.00347863647518061,-0.0124870126830551,-0.010982420045796,0.00345589840236146,0.000398185672328887
-0.00943288568813987,-0.00507873705369675,0.00168190682586666,-0.00147568046306576,-0.00788742652959706,-0.00927582461247321,-0.00327873216947529,0.00568436098175283,0.0113609233708898,-0.00520916429996542,0.00608265519005149,-0.0027075689371906,-0.00291344701186761,-0.00436657624975758,-0.00318083488749732,-0.00572455332504831,-0.00142533881710215,0.0028610377268453,-0.00745060173367381
0.000995716880261032,-0.00246883914358719,0.00890472624911099,-0.00178696136205513,-0.0113775153948217,-0.00555481877064167,0.00618201264299195,0.0085159611555301,-0.00278232617972502,0.00399758843515596,0.00351529289397249,0.00241234570062754,0.0119240771458854,5.65640789516961e-05,-0.0085535372080733,0.00105926392959829,0.00276357983649664,0.00827738613432813,0.00579188711354297
-0.00602225181061272,-0.00108230351030252,-0.00424957857694935,0.00174611989530412,0.00849836989210542,-0.00696361915691366,-0.015118692337444,0.00141608620896361,-0.0021326733295141,0.0170565688221305,-0.00770739633809749,0.00101127386701129,0.0166078717665364,0.00252466880309453,-0.0162697143256689,-0.00630665362372504,0.00710878235462755,-0.0108598242534344,0.00669328251405
0.00803345740999246,-0.00245484435621022,0.00666308264457798,-0.00435603091892631,-0.00615952569659964,-0.00976003363167831,-0.00395515290067124,-0.00602002797280895,0.00139077363751311,0.00602991545874296,-0.0141587793969721,-0.00325753178986944,-0.00778201616824578,-0.0248015842420407,-0.000618775638958089,-0.00345860435161908,0.00702151242435423,0.00654702525370715,-0.0154983283508898
-0.00461816616826078,0.00947377969298041,0.00218652590518177,-0.00219385744560217,0.00293654721679025,0.0231195316038129,-0.0169023782883425,0.00343350117427107,0.00323776446752814,-0.0087437044066112,-0.00682312687894877,-0.00552221365533667,-0.00556441191219389,0.00211050622390602,-0.00968583055548001,0.00961139465049584,0.00556437908250936,0.00810665943094475,-0.0072872532829859
-0.015436823908364,0.00379074766218464,-0.00423292020851726,-0.0111110522081851,0.00116328271421252,-0.00288588255143108,-0.00948374684644606,0.00970845186735262,-0.00640129829485369,-0.00840262856607552,0.00326725892510952,0.00273933277848315,-0.00521040439871443,-0.0151273130840094,0.00557645572922661,0.00396647983898277,0.000802505660525004,-0.00431397730557538,-0.00471931224594026
-0.00609191447118598,-0.000965838818786254,0.00103157297541076,0.00350506208862507,-0.0182752105486799,0.00615294764543489,0.00774003131159679,0.00219588053604266,-0.00315621029755308,-0.00181759749061625,-0.0103459406034014,0.00327056614254537,0.00415016708632497,0.000671468998270463,0.0116415440012562,0.0156265081333983,0.0107779691280988,-0.0033228441533549,0.00880370050972872
-0.0116254208589025,0.00279934430177509,-0.00921340119886096,0.00945589922284816,0.00598781168756714,-0.0122883383917469,0.00229182206320072,0.011689996555716,-0.000111659361341431,0.000299700729172448,0.00853570461256273,-0.00876767244867832,-0.00995095638438496,0.0024499377739322,0.0100759137346004,-0.00198432076914608,-0.00247290599509229,0.00577069714085689,-0.00983017053311443
-0.00144782129520249,-7.23193966839756e-05,0.0058836851600791,-0.0073472535432871,0.00257759081334742,0.0172570822961563,-0.00264374784234728,-0.0019193919123651,-0.0230600329644402,-0.0102336309386665,0.00299910406046817,0.00157854545258752,0.0300358798285652,0.013395333236802,0.0107808170527872,-0.00831732709318433,-0.00823290551179249,0.00892663579115424,0.00972806502228994
-0.0106202907721151,-0.0127569851688512,-0.00214947949195686,0.00297723786423153,-0.00228988076018231,-0.00532499652836077,0.0136294902278849,0.00370889015246095,0.000250312164825174,0.00489646721441878,-0.0138369516194024,-0.0116476388736845,0.00951859086050077,0.0105830735239042,0.00902518152332509,0.0173358431742679,0.00298231013786062,-0.0158815900201376,-0.0102811384267931
-0.00399462018025674,-0.000144044325760105,0.000817267465690305,-0.00238135796616245,-0.00647519080117779,-0.0139011109420827,0.0106889522386889,0.00508251056422028,-0.00136572003736037,-0.0011347354770477,-0.00192202370200423,0.00529038912693413,-0.00210496054891802,0.00473013113247377,0.0121474808128462,-0.00557616767656407,0.000554697812166513,0.0122998370977913,0.0109812088534766
0.00699545823386674,0.00351513975218521,-0.00913979664239463,-0.00247528327152336,0.00491101251274647,0.0184731000500432,0.0116327151043401,-0.0141817260031742,0.023444910575926,0.0035905280526414,0.006606837810075,0.00746051235948361,0.00849045946811789,0.0200627403086472,-0.0113006355962878,0.019851466445525,0.00717603633729319,0.00362488360573311,0.00353998245177641
0.00345658742828352,0.00538066795639224,-0.0240794405056623,-0.00573423242746694,0.00630195728207312,-0.00144134171053064,-0.0191181666964121,0.00354189600890609,0.0174596690891357,-0.00329967904153409,0.00579321627504389,-0.0113626267947274,0.0152238361387765,-0.027165713246037,0.00705508172268054,-0.0202760776564137,-0.00437030392654877,-0.00594361252049165,-0.0303167213136485
0.00533378964590473,-0.0103835345111297,0.00779135798022059,0.00223506101606175,-0.0121868639801118,-0.00186468098932892,0.0150962141080755,0.00246389027738413,0.00976210968098154,0.00559670536041752,0.00139788137118664,-0.0100510242776228,-0.00498870291236105,0.00957229994801639,-0.00348147152664865,-0.00327443488848906,-0.00272230591409063,0.0089762952454698,0.0121979429846257
0.0131049423382154,0.0109687375330511,0.00139844523242908,0.00665282195839768,-0.00428681253079026,-0.017139369904226,0.0115739421088934,0.000128590968068446,-0.015816530938633,0.0068121943708661,0.00663943736018271,0.00906025157118939,-0.0120861353995222,0.00362421694954326,-0.0283999996487047,0.00966682134220713,-0.0117265172655014,-0.00879608626531319,-0.020449897306521
0.00935999740000438,0.00706348208626689,0.00230904084460401,-0.00404391933446136,0.00299512348193042,-0.0110521408419466,0.00450787620677372,-0.00150548061575857,0.00719782852569107,0.0114055353841452,0.0116854797384528,0.00905469111768067,0.0148740384525785,-0.00421260199595335,0.00900157917100199,0.00949138284117172,0.00172371142784751,0.00762905386971006,-0.0166461611743398
0.0160016350676756,0.00834544894270755,0.00477360073129731,-0.0145536805848434,0.0154046905598334,0.00776343744401002,0.0072578806775795,-0.00289853259332944,0.00361029228945119,0.0100327657896994,0.0132410406415588,0.00788954301687762,-0.0037149200295763,-0.014514662496192,-0.0049456615511585,-0.0121682567984061,0.00290133137922009,0.0179325756652332,0.0106605395846095
0.0050611247745658,0.00355608496894038,-0.00014794215061128,-0.0201537529542786,-0.00637997701474127,0.0121071443155226,-0.0027085999043474,-0.00369577109117893,0.00222824375253697,0.00341337266609194,0.000705736895722673,0.010753591009686,0.00253505246468194,0.00414310566282463,0.02482675277321,0.00594329402211716,0.00564114682451388,0.0149279521445723,0.0137879141162846
0.00654506582432775,-0.00528934544024385,0.0142429839756982,0.00663859063156127,-0.0109392760790641,0.0212365358853629,-0.0165020392792676,0.00636383469438391,-0.00766369379717892,0.00242197191235451,0.0100573974964536,0.0013202749191451,-0.0151401253238123,0.00100384086247281,0.0125648035646193,9.96381680429211e-05,0.00100174086173407,-0.0194529668735859,-0.0027079114542823
0.000207113204185451,0.0101559420767158,-0.0116644847003123,-0.000519397840304436,0.00748463985800173,-0.0028169756499091,-0.00761824183504816,0.00297041905038198,-0.000964770545390022,0.000983117946667319,0.00586531876162338,-0.013644838891845,-0.0122473947692326,-0.00168515116076703,0.0043941761317906,-0.0108483659280396,-0.006406212662248,-0.00861860099946169,-0.0129237193657501
-0.0075499033959268,0.00689856862324535,-0.00888583866046812,0.00531488723872028,-0.00248943525564662,-0.0145230884917816,0.00442320413553604,0.00565360511890275,0.00290792886966239,0.00181255520599385,0.0101850391632385,0.00582186768870179,0.0235822505391161,-0.00482495162398419,-0.0146696889908449,-0.00675402327445719,0.00336377089906407,0.000900856639739469,-0.0022214526654116
-0.00996485140570066,-0.00333400630783906,0.00197359474870673,0.0176432970097941,0.00706324580694742,0.0101796862432794,-0.00171080733330883,0.0159051123220146,0.00116765231520142,0.00194599077131547,0.00318674365111959,0.0250592521364886,-0.00122050920632541,-0.00755843899328371,0.0130488781856552,0.0040076984113911,0.00166777211197474,0.0240132769722838,0.00540341318243101
-0.00923305700450429,0.00207583167840711,-0.000392965648049957,-0.00574630869509967,0.00835068625429185,0.0234229076633679,0.00367617090020273,0.000359259508446781,0.00331211343082779,0.0033366203302471,-0.0044598086265954,0.00668097127139962,0.00701823259599342,0.011347216776753,0.012176353344493,0.0011064879952411,-0.00739050181646179,0.00681007521455227,0.00497501651662359
-0.00641643323974865,0.00764081633077664,0.000159610186896833,0.00453629558181584,0.0200490776599066,0.00161836851610221,0.0100186148990909,0.00974001432316317,0.000550092940751976,-0.00199664847793984,0.0103265355310955,-0.0116708424585579,0.00644292006791518,0.0090045823092098,-0.0292061163830993,0.0201386819337543,0.00246384665729312,-0.00561151104702358,-0.0071861657834165
0.0071100864822431,0.00166053717035371,-0.00402574570711056,0.00285088070297778,-0.00269522934250923,0.00765649248946836,0.0102741463343565,-0.00565653004325891,0.00592098964385471,-0.00210506065400893,-0.00901246689865589,0.00879730765246731,0.0156766372236719,-0.00205150737550824,0.0236097666104396,0.00358334043788735,-0.00123032947333822,0.00956264200255677,0.000460597681132998
0.0179941967475216,-0.00500774960342298,-0.0168990384000453,-0.00764445874041389,0.00677221051836287,-0.0155848416181305,-0.0232746504976954,0.00109656786599388,0.0117185746483519,-0.00451002169573383,0.0140464949209616,-0.0160351789200387,0.0136846079106836,0.0338588645726955,-0.0304032707572061,0.00502656612319591,0.00639593336448903,-0.0103100399377753,0.0202948085635894
0.00253583823504213,0.00356206656626372,0.00124424423661507,-0.00428503528345216,0.00598396370379323,-0.00346604481310057,-0.00100790614217306,0.0142239833227384,-0.0235730858038944,-0.000418275383510603,-0.00724505601840976,0.0041402220893702,-0.007647602954773,0.00537896461735807,0.0319370668501234,0.0307314996929932,0.0282361195744181,0.0070607027236542,-0.0217452850437757
-0.00292643330618139,0.000847459512286233,-0.0152011051559704,-0.00491855754509743,-0.00520885339692624,-0.00850862225678378,-0.00695350327454654,-0.0221757068047825,0.0165144581826181,-0.00163430703127146,0.00864612996824065,-0.012630504870687,-0.00673629347935935,0.00291587824804746,-0.0309701425792893,0.0132550463357665,-0.00581418182271737,-0.0146250944701989,-0.00224413792862805
-0.0043152738088186,-0.000368086361048363,0.0129397972902528,-0.00549656513332135,-0.00869760377999675,-0.00598518442436959,-0.00664026789328828,0.00363169508489888,-0.00454033591271286,-0.000849264340391225,-0.0073592386657137,-0.0106955544395593,-0.0111574174437256,0.00182866834915699,0.0165401629112823,0.0120390878643655,-0.00105326164400858,-0.0114000424335075,0.0175202828777739
-0.00375973185240722,-0.00316058995709681,-0.00200865544235153,0.00861316867608964,0.0041140589357975,-0.00216478445664368,0.00165303485950073,-0.0116615430726105,-0.00658245683255578,0.00117097176467101,-0.00188512604022261,-0.000590493118945275,-0.000299055462114235,-0.00191066952242038,-0.00471923185442821,-0.0206551783408865,-0.0165701821437623,-0.00168813223737746,-0.0152162078830247
-0.00869006915052489,-0.0018003327132782,-0.0154261329051191,0.01336102792742,-0.00975018414777373,-0.00482316926996836,0.0111858728676469,-0.00829178088351079,0.016538734275669,0.000701294863274544,-0.00484204327542833,0.000850320527577402,-0.00885510200531008,-0.00185488712296402,-0.0135650809400148,0.00304735713282588,-0.00490998109673835,-0.00365441461571592,-0.000171480799656111
0.000900941351703039,0.00462017076174853,0.0178497702004299,0.0090265588088807,0.0317893133811881,0.00398552313442796,0.000173005542896141,-0.00406690759210642,0.0209113560133434,0.00571505012585534,-0.000834421358696371,0.00573353248079489,0.00778952281713158,0.00548531931666434,-0.00565290466204169,0.017401364184494,0.0205236815896013,0.0164471003064656,-0.00155015642943455
0.01070123752789,-0.0010676218718605,0.00949220340426832,-0.00619821157061957,-0.00252283074541297,-0.00944359441069753,-0.00153996676745338,-0.00240322419876014,0.0121512525527839,0.00579207289042288,0.00232311891372558,0.00432821996878486,-0.0103090110558964,-0.00452130482524046,-0.0140771894852627,-0.0122432170961467,-0.019009748422767,-0.0256904568132354,-0.000173022615704238
-0.00866914026362267,0.00508650695552743,0.00127503309195901,0.0037677053406844,0.00430009955637086,-0.0160300135809427,0.00021177555021288,-0.00326884384566614,-0.0252202766979403,-0.0154930763669347,-0.00147651222094938,0.00214279312728806,-0.00662031879841334,-0.00986822925463912,0.00219691647652354,-0.0161379413949646,-0.0270093027436276,-0.00860309216985302,0.000652082838129786
-0.00600747873530748,-0.00148620700491411,0.00378648075419455,-0.0031102155454278,-0.00184791247545266,-0.00324060317539316,0.0109106687760759,-0.00203773063472989,-0.0142363238198297,-8.90869715165184e-05,0.00219120790435909,-0.00076449178408285,-0.0158407176651872,-0.00202257298103445,0.0105569322597335,-0.00505380103850042,-0.001411569474019,-0.0227641014976366,0.00160697737849754
-0.000263926525897973,-0.000749932734746387,-0.0113992466119326,-0.00397111211419767,-0.0134393797609314,0.00988851060625426,-0.00393434507136539,-0.0078407236348353,0.0105159112885137,-0.00410560457797641,-0.00177569690829751,0.00154609474340231,-0.0041785424469296,-0.0030810925413532,0.00164580774131522,-0.0134453352598023,0.0125187090070259,-0.0126434103471076,-0.00413526426206255
-0.00337465186227794,-0.00242631969968142,-0.0114372331781231,-0.00670724848293773,-0.00300483719912476,-0.018638300214297,-0.00910776191053236,-0.00291638241773673,-0.0105042245068607,-0.00304877895580641,-0.00189824355775461,0.00173543925648499,-0.00646235669228207,-0.0011137351625329,-0.0104112246476446,0.00148181827141782,3.17195910487882e-05,0.0156103678735197,-0.00684342505629673
0.000188547685525178,0.00242415944041031,0.00541124949190451,0.00145853000873245,0.00684881085983605,0.00950497617861533,0.00756611059817257,0.00520647172711548,0.00905954693634266,0.000349091248391456,-0.00112180632881799,0.00214332746418676,-0.00196803227175878,0.00292773369141577,0.0068851643050201,-0.00973306435667869,0.00604984266679166,-0.00229880765608763,0.00367090905222689
-6.96861280020207e-06,0.00204359559636001,-0.00369500711151344,0.000892755489916983,0.0106749677481034,0.00835507958517451,0.0035516831948681,-0.00275343021248163,-0.0257683362742273,-0.00202060476392131,-0.00196463448740397,0.00873919551066346,0.00497796845655345,0.00559681540102237,-0.0203391849813566,6.96026081271715e-05,0.00110621638406936,-0.0044089542295648,0.00274760559269986
-0.00346617314727287,-0.00537317769808458,-0.00692427585591055,0.00222346282361703,0.00454890290419412,-0.0247525799284179,0.00709011396062312,0.000504133803110038,-0.000809647378971225,-0.000183294199612112,-0.021171459266326,-0.002917706121893,0.00795826028147662,0.00195915356024841,7.36395558522951e-05,-0.000138434282221689,-0.00455794150334406,-0.0114320669195818,0.00198770189915787
-0.00636779087438735,-0.00545962799653034,0.0118410949172391,0.0024437430627102,-0.0241268929951652,0.0169290447082133,-0.00206064362708017,-0.00794652665668133,-0.00210804647335191,0.0022910344432317,0.00412112942211638,-0.00498507237321321,-0.00711462927299578,-0.00133126595323927,0.00561906480915968,0.00386429312679671,0.00653146093259692,-0.0111136173891092,-0.00352179185215904
-0.00466843246226075,0.000394002778633456,-0.00191278381948068,0.0163887266126988,0.00715265972451628,0.00480973506966578,0.00354479173204543,4.1514875805412e-05,-0.0258772301317343,0.00110793311361809,-0.00330600194885634,0.0049509139449296,0.00113081198704355,0.00871621137969933,0.00281598455625354,0.00338261831962267,-0.0042443573700175,0.00459998127838411,-0.00198657722809248
-0.00418322923392376,0.000611350180336582,0.0117443336181202,0.000442979020515706,0.00275395412998116,-0.000387200865924532,0.00511770740641694,-0.0103364873313863,-0.00783117077461349,-0.00138305162519162,-0.0066090525877562,-0.000368122159839449,0.0140159189891184,0.00476695027845579,0.0067510697093664,-0.00608527152641321,0.00230498005408735,-0.0055908130849785,0.012001688307878
0.00587176842587243,-0.00146683879069841,-0.00301164979575875,0.00728583316543524,-0.00402235271940668,0.00843293314634761,-0.000617560605542361,0.0045853919258956,0.00359197202601695,-0.00124971783900553,-0.0108071519576834,-0.00384607222405892,0.00148120064236539,0.00155021225035942,0.00565757441943558,-0.00195208888237967,-0.0147082601823938,0.00371006124387474,0.00584102173635687
0.00598922035465586,-0.00476253407574794,0.0119735968134998,0.00390379729357717,0.000862779605033247,0.017129699114026,0.00575260333639831,-0.000849426092505147,-0.0128399836177205,0.0115411618070199,0.0063801794948368,-0.00410207460050982,0.00495065924579618,0.00380681740203604,0.0112842541445159,-0.0128699717373222,-0.00407033296703552,-0.00322244350260683,0.0186595165753629
0.0100753607038608,-0.000300169278991613,-0.00290041588827173,-0.0112645520705123,-0.0120697099546921,-0.0226788735846622,-0.0122738138586181,-0.00674019856671822,0.00205913844073697,-0.021778197494325,0.0058096964031867,0.00564556331038492,0.00138326018389166,-0.00167240327268998,0.0161663334744942,0.0119704229165103,-0.000467709328343769,0.00970720497825196,0.0103961750173325
0.00773655174908359,-0.00724985896089547,0.00535297678091704,-0.000949998204287887,-0.0245083361481517,-0.00473423487541765,-0.00273468540867673,-0.00289971217845348,0.00286048204303461,0.00322160776681204,-0.00510593953423316,-0.00155663265680284,0.00266140803519662,-0.0102635445809071,0.00184160118809739,-0.00543119116557655,-0.00346710488889776,0.010740061103145,0.00253792481998344
-0.0100444364273994,0.00104718728649132,-0.00445924740919812,0.00685117255939434,0.0186701632357613,-0.00347585093791521,-0.00647486229516502,0.0153937434714124,0.000998515053592153,0.00176108384727694,0.00448967029994359,-0.00326877583802533,0.00407298225098995,-0.0059358513206283,-0.00133828106027111,-0.00946874494880041,0.00284014232285365,0.00304785461114385,0.00757720544438761
7.19010464877851e-05,-0.00139171124629005,-0.0053369285409141,-0.00344837720607582,-0.0131246383687862,0.0145436304295852,0.0039872767875032,0.0237698446476624,0.00402995395900372,-0.00492795176161355,0.00261944782385286,-0.00402394594591375,-0.00775900693223763,-0.00257770387646416,-5.43931156337592e-06,-0.000504880658388385,0.00979924832718567,-0.0053761441909576,-0.0148605875698683
0.0073576934441515,0.00486722456396441,-0.00373636791595253,0.00446378807862325,0.0234158471765686,0.00923527069829195,0.00561172172129567,-0.00856623665956976,0.000112349722926909,0.0112829351967873,0.00556584553229576,-0.00284918066359617,-0.00908467250718107,-0.0042701689468911,-0.000884627000120248,-0.00274389172348529,-0.00644597543403429,0.00730086248921135,-0.00479585442868717
-0.0117213891029348,-0.00377157937854648,0.023295928744533,-0.00697138101652107,0.00822790191238069,-0.0098247868011963,0.000558529005279265,-0.0052836112069083,0.0169050988441304,-0.00255493542019643,-0.0081272997918761,0.0050640205905892,0.00331231318388878,-0.00360068886053664,-0.00523192065034455,0.00959602759840876,0.0163443169451621,0.00942886580626641,0.0163685659061894
0.0041258300546831,-0.00765021239371587,0.00205495146401456,-0.00522031612466407,-0.00951520529224154,0.0156179049440337,-0.0028387147269611,0.000663784869532558,-0.00100594653000461,-0.00310824061204645,-0.0024387258253184,-0.00390208368149149,-0.000376883349526051,-0.00263842349730185,-0.00501825079026923,-0.00848615081814265,0.00294687455910463,0.014676820603246,-0.00478258901735721
