"","resid_0","resid_1","resid_2","resid_3","resid_4","resid_5","resid_6","resid_7","resid_8","resid_9","resid_10","resid_11","resid_12","resid_13","resid_14","resid_15","resid_16","resid_17","resid_18"
"1",1088.07586211702,7.90890121712505,7.46200437850196,108.191868622519,291.238824798714,5.94058010750758,68.3671110761394,23.7079259890083,-33.0659242664518,-47.759209359333,-13.0476570034323,-41.8627235220959,69.1520438268963,138.283534284615,7.55896428431955,49.4623720287276,94.3977928952745,-72.6009699565199,45.3253334822361
"2",-524.009099086074,23.7630146334854,34.9648316139388,-42.1617050502563,546.786092161423,-59.4923816657756,-95.3730090135579,-53.1655931926815,-4.91737073946314,144.891559127208,-64.5332482012797,35.5932524674949,-44.3383055743946,138.583398396674,47.4080079367913,98.3144525950073,70.8052205574914,-37.1299056000011,83.2370101857062
"3",-496.054062326764,143.913084791229,56.0916475938385,-10.5659044047542,-108.800606622887,-22.859657050526,-46.0583726913971,-36.1277608458065,27.058671066593,29.614873944323,-18.9642976055004,-22.5950780777305,-75.231017803425,-4.87504133207099,9.04388234823269,24.0633676749198,-69.0804505907028,18.6937451607624,50.5221044174275
"4",233.853797190615,-119.961062546851,152.985402063649,-26.7140393098713,21.7935487325322,67.2041861325572,11.7991546288238,-19.9065191304632,45.1228403870243,26.9043350123473,-42.9415838483628,0.887508831513281,-84.6184606065089,-64.184361555244,35.7329335629341,38.6100993536347,38.6738606947245,0.956445330891002,41.5879027036195
"5",83.1883285494863,-35.7277291228026,-46.1193632020581,-14.4778283749466,206.813725716138,74.1924441251371,-15.2954798161655,-19.9957481645454,12.3739635688383,97.7251231962892,53.4795645904376,-27.5829080627075,17.1929822696216,-11.0418672483933,43.3501882565946,-215.455121795066,-78.5702525166284,-15.1004707357792,22.1575211424338
"6",-293.102320997374,-17.6679035178903,1.9715911840112,18.8220331962633,-268.46466069725,28.8463506451051,1.43624988816593,-45.3830347853144,-57.0338618795209,-159.532088130988,76.1995010749321,90.086907908893,-58.2406955693462,0.906924056199697,-152.412633661973,-3.63294362591883,55.6937938195878,-47.5904354347075,-19.5369925226354
"7",-467.379106330235,-34.7521605452752,-63.9365972989413,6.09754763565458,-139.56698331118,70.4107174715708,8.83384411298266,-3.46514422427466,-23.5458295311736,-19.1124725901916,-4.21077144670009,61.2345933786877,-65.4233055089395,-73.7637644749056,-138.895322976777,-180.306822311291,-28.3002479347286,-70.2780818738482,-9.02445553841615
"8",924.926514414869,-3.6688004894859,-17.1656244775926,4.59951819900388,-247.011998263156,-2.50930366305367,-61.6844760289627,-19.9204386436629,30.6783080947041,-146.037482585868,-67.4701818265101,-15.2146931435578,-18.2504685567876,-12.8668718277577,50.9163976570754,-25.8405154407661,-71.7808498331536,-0.756671355964381,-23.0837016918538
"9",-53.4965063395569,-90.4085430746895,-68.8622301092263,6.78898661056198,-116.025988807606,-44.9391948006346,-27.4281739247664,-30.726186100712,-5.41339962306642,-59.2840602905736,-104.343509862596,-57.2700289943962,-75.692895019684,-77.2829463207693,29.4872245961157,-7.213742493006,-37.5589596111564,-60.7126815238524,21.0486970497738
"10",180.539278262274,35.1431697354073,-63.828243535557,73.7790979228105,-106.465668619791,-57.1482871404498,-38.2839301847808,3.34355961012975,-2.73299875726677,34.245945090402,-116.795977052293,7.42497819534801,219.977964959299,-36.5988142109563,54.1903721013167,22.1964344303176,-15.5058352389275,75.7791883644673,-129.066210491521
"11",533.169207736382,-32.5219902449019,8.80988882489689,-56.1305860876672,-139.13622904515,-93.2263217406358,60.0095321125159,75.3512895246696,-27.208782010452,-31.2570226297073,29.5881870440845,-14.0102179129442,-175.151094212382,-76.8673880900287,-69.0334788308588,118.337959770653,-59.9068043824312,-55.4334538809385,-27.946254171837
"12",-231.510095337218,83.0845973901889,-73.807959395826,-16.1818891263483,-50.0305470824385,-27.3443443448117,40.0506841550311,-58.0923879170874,20.4992572029976,-189.603364528419,-109.117913098252,-13.4016509623729,-45.068603377572,-66.7304581301823,-52.1759786387485,-61.0671019955931,56.5236534748003,50.6560999033453,-19.6895437121707
"13",-129.460052807252,-101.869395862597,39.0739571764249,49.2372896029586,-38.3265102921301,3.34492530257632,18.9741873805775,39.719300114407,46.9507556307826,26.318507989331,0.616738663026296,-27.6988345529883,-45.4094450279827,77.2310072130328,51.163494245786,-81.2665515145672,-72.8413544822872,54.6864907051208,-0.319330924471799
"14",-305.342843413578,-67.9446546879714,12.7210944780491,-14.4685669328249,-90.217903342934,-47.8723152750831,-20.631855554961,31.6949933044782,67.106907413603,-48.6520789765446,108.378083292872,-24.5826843726939,-22.6793860047507,-64.4569184953433,7.07864230465905,-100.485479773336,-28.7614045975526,7.56955859643492,-13.872118488499
"15",16.0754213624982,-29.5582177057769,30.3534429208693,-8.96501371006249,-136.842723081422,-42.2009313897802,40.5808143818196,69.873255121235,-20.0005404359052,55.5435068042987,80.1303468322542,11.7522876867108,111.348169058632,-8.40958336249277,-104.371104765228,16.4588007815216,30.5779980863967,68.2484805933295,45.4232138316065
"16",-188.451048719827,-34.2656078558388,-27.5327294825072,3.41775270215459,109.866195472436,-32.0774844565645,-73.891176772251,10.7643642589631,-22.9438411695827,187.679100137326,-3.93236453792006,30.9488802006416,131.011306436573,-20.9859841404256,-116.602728364713,-44.5154606196532,50.1340098458198,-4.06337718169057,23.3038008602604
"17",284.305878060727,-19.1090808189894,47.6764671163521,-9.88508098943526,-72.6085380204082,-9.24484761141828,10.9299898799632,-21.3971145953316,11.0874644211387,68.3679459995133,-171.28116509791,-20.5569183640459,-56.9802953206603,-218.482473547488,-33.3013136064939,-41.1313726253179,28.4609420298434,85.767857516064,-85.7002566436642
"18",-131.418433918647,117.813723668797,45.5992814266282,-0.711998558757909,46.7605746203234,222.853723690877,-76.4109316174272,39.8043210409725,35.0687536186406,-140.997496425674,-6.137531009287,-29.2951544726444,-42.401648741612,39.9027668044345,-93.5380018491603,100.463599147094,39.5688934816792,97.001116762624,-7.05451469323661
"19",-447.878385148774,61.6363965361982,-59.5768207522015,-85.4830658183297,26.5947373663873,22.0698665395146,-48.0860405920024,64.0072369079912,-39.7363250692643,-81.6149950094938,101.973253779917,46.1171474856036,-29.9456539968915,-144.268087840499,56.5725414786631,48.8709873559676,-6.96648012824864,0.458131766971411,-16.6245796086378
"20",-194.904901066367,-40.8298884545151,23.4284469531101,44.8602958301116,-222.506096208118,65.7475586888765,84.4788851402223,26.5181682056336,1.98684905105868,-55.1874592881586,-77.8161477430607,27.210171418813,31.4491081589633,16.5319337634542,106.352543754255,220.774655688723,83.3760298902784,42.2037435737084,70.3106406394724
"21",-363.020744433123,24.9079508197527,-58.6807442291935,65.419683743442,78.7286250083452,-66.6083635734921,34.1075178047642,87.4711835920225,-11.5990645697036,38.4902859359591,151.436234514402,-60.3297056196011,-89.8009857786951,19.7979679523023,98.2616884813393,-93.2153877544495,-35.4715218747071,41.8956350562837,-60.7337492252592
"22",-43.7056128499303,32.0883717098862,35.4987598219108,-49.9206840168315,33.4597971348735,154.295772093437,30.4606141833016,-8.93044242019639,-168.71419278744,-143.525668197105,50.964382223678,-4.63204709802185,303.810013852696,155.766455338557,79.5117216327473,-89.7006550498715,-55.9450066712671,78.1168951959427,55.3669161318245
"23",-336.447275588921,-205.876288784241,39.2128398931391,10.2546807272664,-27.6863386388562,-67.7288295319933,118.148208881078,20.1530264863069,-31.4355808061367,59.1884767711101,-74.3239099868275,-86.3174217007025,61.8104376599656,95.8262039965321,158.041329843048,213.504375352112,22.3375203571728,-86.8643919248052,1.21080258867893
"24",-146.601857757826,1.0346136468033,43.053042609688,-26.4545098516639,-85.6512027759857,-85.5841190054683,62.6674647150929,14.2668494338716,-24.6685848799019,10.524493310081,-39.0554877668003,42.9373682756617,-28.9146836926897,28.8414134599313,56.3050602210077,-53.1016354670172,-7.06144569921265,46.3693671169536,35.6676350704677
"25",195.49638567788,46.5814975441401,-81.8587629541432,-2.51121607934987,59.1104052678965,118.85279177177,73.8465754796465,-76.0109767601081,143.673264542143,54.203406975719,72.4427716486941,39.4549626936278,65.2881221894469,190.663205020776,-99.3866670897396,212.015580903666,69.9027601820608,54.6605260344238,14.4938475291456
"26",107.874444858045,90.8594176168781,-204.573112513931,-58.2218625493701,78.3788775279552,-54.7250059571889,-238.29253350385,16.4523729547927,124.34928350225,-46.3325081937127,58.5525345216014,-102.048749693337,133.535204382203,-263.409120401234,127.533215396607,-291.895029579028,-26.8174803380691,-59.2028113584052,-137.392582575351
"27",114.488991274337,-124.227739355457,46.071499774465,-2.69831389849153,-157.59141058213,-86.3636428537659,100.503023630145,5.34680175668552,50.5640375112442,55.5137149579413,12.847108717417,-78.4770107655277,-51.5555099539481,75.7009480575362,-134.735952904628,-30.3230239140046,-18.2662862175019,37.184749885982,6.6584165311566
"28",362.66905948955,160.916373249037,28.7926510319299,23.4273202240152,-56.2258487699142,-199.148669521488,75.2080856504336,-5.71400672469378,-117.680675166618,75.6743187672391,45.6806659781566,65.098534863157,-114.959255243841,21.7717843816325,-253.434271354305,169.323199680887,-66.8636607673654,-50.4880137293689,-145.592195423173
"29",244.724509159354,95.5983452430846,21.7445104459986,-37.7294871619261,37.2294739960774,-96.7270404901872,14.93448277023,-20.5057202188461,43.1880522937283,136.403246264541,134.932456869432,75.3840139919125,126.901269722637,-74.9136078845658,-3.7368634419456,136.376360361889,19.4710144886545,40.2439593529934,-101.906844735249
"30",470.824760301975,85.8135828469082,44.5674704599854,-135.990676913814,198.289101716201,79.0479872768788,44.1250013564285,-15.4308770758878,29.8058619238418,138.931528111567,151.800174157606,58.3698826441994,-42.4804945853404,-152.238190173349,-35.6647036134278,-88.1323705323921,19.8343255912902,76.3673573535415,71.3155969134185
"31",138.519437030534,42.4148826823387,14.9961287269869,-155.074498046792,-79.2197956112615,119.416859712103,-33.8414223956146,-18.8178273927124,16.6909695078673,86.284550898571,-17.5148792264194,90.0627850366643,-0.605980157135041,35.5476952504087,233.301986143258,89.7886814002427,32.9116712594111,52.2758451747435,40.0317527141689
"32",158.401143658559,-56.8303027351475,95.0559951048696,68.6030503002996,-142.38896670224,157.422399316748,-119.792660164911,40.0625886715217,-57.9468996746586,68.4269570220894,92.3457764395402,1.72485935266706,-129.801650578378,29.962139890171,150.823922910815,55.6879597092762,1.58430976188959,-122.027171093215,-52.333490084246
"33",-5.40407224701124,134.339742628031,-85.2790012591036,-30.8028722808253,91.2674571157785,-55.6186006080124,-6.6801549048778,7.95485912484551,0.132989634854758,62.2336838772976,39.0081439891567,-99.7873740313968,-97.0161903356478,10.2848068997032,-23.8936723195328,-44.4135422137284,-52.2013291992687,-45.684567515318,-78.339942663817
"34",-236.307086667654,83.7335669098182,-80.1419831137099,37.2243476912264,-38.1511733251113,-108.73736354749,46.3706360224814,30.2815476451314,16.2992930937821,82.402300641828,105.27354328039,64.222598589215,219.082271400368,-28.0541013247173,-142.588024166627,-60.3108164013614,4.53768391711882,9.85615707602215,24.1908701548871
"35",-310.982610510602,-30.4874955036754,41.7117215710198,112.931195856534,84.9660886751577,93.9326187031825,25.5165007948291,84.6110182500625,3.4725445950065,89.4414932039938,12.1452746826394,194.206355149601,8.63277735534681,-55.2405567083559,232.597602071225,-34.3406689973171,-11.573957253012,112.651732739983,57.7886677511334
"36",-317.411260700711,41.5458315515003,9.91859073535869,-80.4764865530595,99.6861934116376,195.240223252235,12.8662259036616,-14.0044321873447,35.0765858059514,64.348597440109,-85.9753537246741,28.5282404592771,59.7737789071352,126.991419702177,-16.4013513519352,-26.0141897374423,-46.2173976784468,14.8673760291221,-9.32017773436928
"37",-177.486862966226,89.9558841717201,17.3755079355143,7.45934786388189,247.330838160143,-0.573210202319126,95.2402996305304,39.8630520348737,-18.6167200923873,-96.0813825101843,116.92267547782,-73.8232137283338,73.5263852620988,74.4490389775687,-141.53912259467,225.300195731644,42.6604571937976,-57.9054183072664,2.23080774777226
"38",177.984012792943,13.2139283594645,-7.3522804662622,12.7277717073692,-31.0520714720227,50.7901646163723,86.744601642781,-19.7988116133864,71.070028743745,-111.479965513873,-119.209585260853,52.8459914853553,107.463977878808,-58.6749237669951,71.0925238617343,15.8601749616132,-11.8040934306971,18.6848997091964,-16.7252651337389
"39",489.257821138159,-59.7566597014215,-128.529371801006,-54.4972111610275,87.8972672567484,-137.58420930785,-245.093587851745,30.8091652920994,83.2118602396364,-60.1974167270156,125.723401756006,-128.328004889688,107.243838153132,340.450700210512,-144.063154271208,14.1370120967895,32.1722179268021,-55.9320691517307,73.0665560379244
"40",66.1809147294172,36.8296627188221,-27.7118257181166,-18.6704383919308,72.3913170969165,-68.159342992224,-11.1983787200639,92.3099157323534,-160.750052158053,38.3205027055967,-93.8295024716262,17.6820502861769,-67.9207088755121,57.6555649284008,184.370275080395,361.863971577167,184.648905057287,40.7184116542814,-110.688436030881
"41",-61.5218340651833,11.0492662611948,-76.1202312330393,-37.2138407621714,-64.0344285272486,-99.3136478753738,-78.6900821001712,-129.210392575886,118.263728207292,32.8796612117513,100.70639619806,-102.410360930627,-74.9954082442528,30.8035222535225,-247.238632633046,138.103488873973,-46.5175957062784,-104.229923030266,-18.0325480651359
"42",-134.081831959136,21.8197523043754,42.2925520332493,-45.2022777380387,-108.728877964476,-68.1877232162588,-27.1898856121735,15.00841164586,-51.9375483911959,56.7546524338676,-130.953829490323,-80.7195587699233,-63.5033245235408,29.2469384273676,165.521029755527,39.0557795554407,-10.6083313437009,-48.7883224825933,110.36835443794
"43",-95.2330909195706,-5.39292380695219,-18.5612249802912,65.4050467005803,50.5651125377089,-77.739505932109,60.0545250683411,-87.752167509066,-42.8661244910434,-5.9561084403771,27.058081319105,-19.2778823701896,12.4537751262577,-15.8614790175769,-39.4490142541728,-234.246408567822,-116.454159383989,-6.27056109005736,-70.5533835247587
"44",-275.340802623565,-56.9169315009538,-118.67778964641,87.1272550405021,-117.386187217991,7.83763445136962,61.4467756015344,-60.5159786091053,116.962786834991,-4.84201333871892,-6.16581768040239,-16.0801823112505,-90.4979198876425,-49.4434931333499,-82.2750416044516,48.2631397343707,-32.8999930764928,-60.9816201540013,21.6687343933701
"45",47.9108185274742,53.6959598319048,149.977673229869,65.2190157021768,374.980603605903,63.563941148957,-30.1464339521564,-16.0042469904378,166.847153747037,70.1966808044075,-1.19454299963227,48.8972557819202,57.6351103979244,14.7440872721291,-99.2366806656686,174.718118140387,125.984600755103,73.0709806293417,-37.1090385102911
"46",340.850548479121,11.1690889989929,84.126094123677,-27.4434782020924,-24.8228187013519,-110.009451522154,3.80550691735414,5.25283025500808,105.086197131589,87.4274008540146,51.3597428170463,24.9418625412784,-79.7169185310477,-23.8437782306625,-159.999886430335,-105.551684498085,-123.93023820461,-131.56119498716,3.8633756073876
"47",-208.317991410088,44.3077718991822,54.868585836161,16.9938403165089,51.8886361638764,-147.841732135728,-1.90699234660558,-21.7837856486127,-180.269884865884,-218.982808536723,23.8925217036814,10.4481022190126,-70.5624955261485,-103.320937901906,35.0661703707133,-214.699890293136,-174.237136157929,-59.5081746308242,13.1549051035836
"48",-118.788851581623,2.08584180307787,-13.0885497463372,-26.0036289625204,-18.4986864107172,-13.6665506147748,76.0328016945868,-14.4986597559189,-68.3607302124831,23.9153930169334,48.6484915021303,1.2157000733694,-116.331918280639,-25.433319124406,130.836486397315,-99.8197319420136,-4.31402104944716,-98.9316124271908,11.9822628944167
"49",34.189636214936,17.0872593742728,-105.300834804872,-28.8492290579977,-155.699120464869,51.6241126685037,2.82690572825871,-34.5726859292822,63.3664713836807,-78.7353663364138,23.2468963951076,10.1740465833355,-26.4385267659119,-36.0196752994087,-21.922646687101,-79.8565005242049,84.5311471845284,-17.2285903725183,-10.6605396571557
"50",-75.3650783021171,-37.3537698042929,-96.7636515352113,-67.1780488154637,-33.7619279645291,-123.811062746335,-105.165443277664,-18.8077755259466,-47.326468791256,-39.2747446957901,11.2180482856273,2.54282591919415,-62.5841816933738,-30.8337488612817,-18.4249809695262,1.64259753594067,-7.97674996787363,83.7170043889806,-25.2847604398469
"51",32.0039789050165,15.2619383701599,61.1223756770491,26.8758023516524,83.3009982406957,106.16080812726,64.4270814518609,44.5990934161667,78.586544788876,37.8882214373297,16.1299001254847,14.7778744265154,-29.2663837257249,20.8254230793222,23.7196778016262,-142.264789877416,40.9198077271216,-6.90758494865058,28.8762545450561
"52",66.8204066524042,23.6338861848953,-80.2479064841344,38.0476522203837,132.587536856859,85.5698716872681,24.9499016785239,-8.1909065241308,-161.050710410219,22.1425598992524,4.59808974232791,64.4357080244422,44.4963198945363,60.3630668145789,-218.464294769741,-0.824039358142812,5.46717889045721,-19.6051300466542,23.6127430625036
"53",-54.639098769437,-61.4539702755554,-52.3194484319548,17.2808444429828,59.3164743863708,-248.797894205836,55.5094593943699,6.98110891579685,16.5975435131553,32.725317729782,-238.919404144804,-25.7988921612842,66.7388424452561,24.4062387783478,4.24213291488065,0.20544448849315,-37.3431858645922,-56.9717286709313,-2.51734724145129
"54",-166.907647270347,-74.9786515444325,104.950566240797,52.0083527938789,-289.23377116335,180.231544765331,-65.7626882077271,-52.162594632822,2.53544414792085,73.7346390541969,67.3712650086456,-43.0927873775295,-71.5170598650184,-11.9347614611287,43.7020825371418,7.78739600062931,36.4401655948969,-66.0630827874348,-16.7416762318777
"55",-104.967594148885,1.19565242333376,-30.693959610779,138.587880647729,86.4052875138674,46.7478999859581,21.2108402880562,-9.3171566834549,-173.288946078608,6.61823356783347,-33.6539975625246,36.2627313548434,18.6861093720168,98.5603549859873,23.1208708673103,15.8354255075606,-12.6230990262212,17.401475172313,-28.6341995895618
"56",-90.2303081110953,-1.33117836325525,134.383446340944,4.61231723698062,32.9478789262131,-12.2658183211991,-10.9416150795329,-70.2264545421272,-43.3364713365033,-82.543696080676,-63.5346799466664,5.04204145655928,109.894679195429,34.8759778443442,45.9984569344968,-81.5135827784299,25.702612635122,-40.4973355917429,49.5715283122579
"57",150.559168954898,-42.8429174936908,-18.4137098615526,84.8882902240926,-46.8161636800347,97.6144646788531,-73.2464358388905,23.190195055085,19.9460029987989,-113.563870457924,-173.402606710396,-37.2208417441821,-6.37456615310635,10.3876706189059,28.4947798878594,-73.6101738092114,-77.1599577174743,4.20692094576295,20.8715347698141
"58",199.159934120467,-63.1807134744446,73.0224465011359,48.4795163061043,11.3307211008729,140.263930725101,39.6632688352784,-5.03382076665966,-88.169843287118,103.98921692666,63.1336748211233,1.25003037858145,44.8732616997417,41.1040947627278,135.587723378839,-77.9383756691609,-2.13017121889735,-2.51383495458772,84.8235929915201
"59",288.1555531464,-9.94344113891079,37.0536780865597,-67.9772371140681,-145.059191446431,-257.872653360736,-64.0480288909981,-49.9409965840081,13.813718537494,-405.814855503523,35.260677624423,58.5282800727622,-6.83321425271582,-18.9489550840867,163.389506141391,166.920399957264,-13.1804525354831,55.191848013512,67.4157349134701
"60",152.23324959287,-105.010096001832,-15.6535128211785,22.047818583346,-298.981676915422,-29.1067591505248,-24.5419336054193,-13.6790192793972,8.03980915632385,71.7922995580795,-148.402291312643,-37.3664062672846,21.9176958235173,-58.3433473905989,12.2913145922839,-84.5871882924148,-27.5452932134613,30.7758304539264,26.2641035947312
"61",-296.611114645997,3.31240694448659,-27.1465986509249,31.9778480824136,232.821448270708,-60.3064238326512,-69.2025108057398,91.7373120281785,3.40538932745843,24.8286036469953,57.2907286716046,-4.67816512117775,35.8384841743166,-48.1000379817076,-12.7309578552606,-63.4738885341589,19.3847256124845,7.8965268617683,0.178268496929934
"62",-94.3766889342823,-52.2822342080973,-44.4850500463051,-22.00694311828,-145.196837052037,177.244665226475,56.7296932673945,128.114371019238,1.02688342196877,-92.2818367218723,-19.8880020886644,-33.3954870292514,-79.8101378875475,-36.3580155410885,7.99895709784678,-60.4788598506918,52.972657396048,-48.5894558339912,-93.8646130902183
"63",177.239371444308,55.7738669487602,-8.29542320271117,35.6803267870151,278.5078011782,128.613018288135,39.2237916584752,-56.6855244023454,-14.1586998446581,231.313095333892,26.488748558018,-30.7126495297639,-57.7311784670476,6.16295834517811,10.6028540497502,-24.3990124731863,-35.1309001961362,52.8363713140975,22.9343923933092
"64",-310.026189308673,-21.692708052488,186.881312761191,-72.9035142676058,91.3088637323708,-77.943186348802,8.06868515919511,-41.8848477960977,80.2435367910971,-52.6703125849861,-124.053450211344,44.7345593546492,15.8364082768072,-37.5679517424293,-60.3053986451972,90.9378530162765,127.448037382101,86.881485289596,100.870145869513
"65",127.103927421153,-75.6461743428195,-27.0909633066919,-55.501462565845,-102.359554968879,178.254814793031,28.7353054895385,8.40991836096541,-11.4136805111002,-76.5641460058304,-6.17439338874295,-6.45675501043499,23.0796304462159,-37.2746801616263,-5.4446805794291,0.746674897012504,26.4221094187084,72.526428909528,-3.04527642559226
